32067,858794486146760705,"agora só porque eu mudei pro sul e não vou no estádio mais eu não posso torcer pro goiás, paia demais tô triste :( https://t.co/WCe9EBe9dS",0
32068,858794471709966338,Hoje tem MARA e eu vou ficar em casa :(,0
32069,858794460347588608,a meu amor ela deve tá tão cansada eu quero cuidar dela :( https://t.co/dvRJBVeByn,0
32070,858794580942233602,"Migos eu criei uma conta nova no Instagram, me sigam novamente pois a antiga já era :( o user é liviabregis",0
32071,858794579717435393,Achei que ia ser dessa vez :( https://t.co/gAF7ArLS0g,0
32072,858794569114243075,@mrtoled_ Tadinho :(,0
32073,858794562625687554,@deX_gohaN @deX_gohaN eu vou ter meu mod de volta quando ? :(,0
32074,858794557248614401,só deus sabe o quanto q eu quero q o dia 1 volte eu tô com tanta sdd do justin meu deus eu vou ficar louca :(,0
32075,858794554534895617,ainda é cedo :( https://t.co/llXvoRc1wb,0
32076,858794685594316800,o cabelo o rostinho :( jeon eu te amo o infinito e alem,0
32077,858794681903329282,Estou com tanto sono :(,0
32078,858794676526206976,Sdds da minha linda namo :(,0
32079,858794658692026368,"@nthnsk @kalilcf achei que cê ia pra pg só amanhã, tudo bem eu entendo o preço da passagem é osso :( fica pelo skyp… https://t.co/Ti2znZDih7",0
32080,858794785229942784,Mandem dm :(,0
32081,858794748018130944,eu escuto a vizinha assistindo o faustao e o coração aperta de saudade de casa porque era o programa de todo domingo com a família :(,0
32082,858794717391224832,@fuckingnash_ ele comeu o Tobias :(,0
32083,858794704498044931,a bichinha deve tá morrendo de ser eliminada amanhã :( não posso deixar isso,0
32084,858794858202443778,me copio de cece no me ignoréis :( https://t.co/Zwzu27Q5bT,0
32085,858794827265314818,saudades das noites jogando just dance na casa de lauriza. saudades ser vizinha de lauriza e quase morar na casa delas. saudades lauriza :(,0
32086,858794907699474435,"@opabrubs oi Bru, me abraça terça na faculdade
n aguento mais, cara, tá muito foda aqui em casa :(",0
32087,858794904885088256,sonhei com o gostinho do lucky strike q delicia :(,0
32088,858795050892963843,"A TPM fodendo o rolê, só quero chorar no dia de hoje... :(",0
32089,858795039698411521,@luisataveira sim :( aff quero,0
32090,858795031284600837,alguém pra me alegrar agora... ao meu lado :(,0
32091,858795105670615042,"ai gente, eu só fui ver isso hoje :(
#MelhorasLuba",0
32092,858795192681476096,@unvago_mas Trabeme :(,0
32093,858795182355042306,@NeilCarlos1 foi sem querer :(,0
32094,858795182170439680,Tadinho do meu Keiller :(,0
32095,858795168295788544,Aviso Triste Para Vocês :(: https://t.co/7wmkVrGSJ7 via @YouTube,0
32096,858795278069096448,@juzao_g Tô mal pra krl :(,0
32097,858795250688696325,você é uma das pessoas mais fortes que eu já vi e n... — mt obrigada por isso anjinho :( as pessoas dizem qu... https://t.co/pt5U85fk1c,0
32098,858795364907876355,@yoongibp fui nao :( e vc?,0
32099,858795353918885889,@houistans top eh tao importante p mim bicho :(,0
32100,858795328946024452,"o luba é a pessoa mais importante pra mim, doí muito ver ele mal, eu o amo tanto tanto :(",0
32101,858795328904024064,"O verão de 2016 foi tão bom, estou super nostálgica :(",0
32102,858795324734922752,@AbnerThiago2 Aham :( se tivesse entrado não teria perdido,0
32103,858795418569846784,não acredito que minhas amigas me abondonaram :(,0
32104,858795417210953731,"@miIastrike Nossa eu também viu, isso é um crime ao meu coração :(",0
32105,858795411808690178,"@thurmiclovers Amoooor, ja deixo vc aparecer viu? :(",0
32106,858795539621695488,que saudade de skins :(,0
32107,858795525784702977,Já quero o fefe cmg :(,0
32108,858795525436526592,@sevillagoals @myheartks @onlysmg @ereslutteo @kendalljexnner @zeneresquad a gente parou de conversar :(,0
32109,858795500585312256,tou com pena da senhora :( #pesadelonacozinha,0
32110,858795496244207617,@shesjustnonstop :( fica bem mamis,0
32111,858795617358946304,"vim pra casa, to sozinha, abandonada e triste :(",0
32112,858795616876494850,"@anhapouna NÃO!!!!
Pelo menos uma pullip :( blythes são horriveis",0
32113,858795615127580672,ja morrendo de saudade de duda :(,0
32114,858795594604851200,@_Dhay_ane @Corinthians Queria ir p Arena domingo que vem :(,0
32115,858795585016561664,@vcsaoloucos Minha só foram 4 :(,0
32116,858795689396056065,"@thaispetaculo Aném uma pena que você estava indo embora :( foi ótimo te ver, e você continua linda tbm",0
32117,858795680319635458,to triste pq nao vou hoje p um lugarzinho q queria mt ir :(,0
32118,858795664934875137,@waagbf era só nao ter entregado contra a bd.. :(,0
32119,858795776067203073,@leonarddsn1 E não é pouco :(,0
32120,858795752176443392,"https://t.co/pjFCbNUNew

Descanse em paz Belchior!
:( https://t.co/VkqIma5cR6",0
32121,858795736531697664,"@mgonagaII Ai, foi quando o pai dela tava nas últimas :(",0
32122,858795867750502402,normani eu te amo muito :(,0
32123,858795854249021440,queria tanto ter passado o dia com meus amigos eu to tão triste :(,0
32124,858795824448503809,Que cagada foi essa com o guitarrista do Pain of Salvation saindo da banda :(,0
32125,858795818907836416,@fsluhh Como que ta o jogo?? Não posso olhar :(,0
32126,858795950894186497,que saudade do meu gato :(,0
32127,858795946964115456,@gabigol que saudade absurda de voce :(,0
32128,858795940450316288,@yolaroon Vivo traumada yolaaq :(,0
32129,858795935521964036,"Terminei o Sistema Cardiovascular, me preparando psicologicamente para responder o sistema Hematológico. :(",0
32130,858796039289151489,"@francamentemat Não sei tbm, podre né :(",0
32131,858796035891765249,Perfil do Atlético não tuitou o terceiro gol :(,0
32132,858796025158545409,passou-se :(,0
32133,858796022612578307,shinee terminou a tour no japão e eu não pude acompanhar praticamente nada :(,0
32134,858796104120500226,Agora tô fome :(,0
32135,858796077297827840,"quantas vezes eu preciso dizer que você é linda e q... — ainn :( ta bom, coloquei uma só pq você pediu! https://t.co/CqI0lliqqf",0
32136,858796069509107713,"Nem vou no 182, to passando mal :-(",0
32137,858796065922875393,"@beatriz_sartore poxa ami :(, tadinho",0
32138,858796192909721600,@unicordrama Não fala assim :(,0
32139,858796189524914176,@kimyugyeown infelizmente não :(,0
32140,858796186089684992,deu ruim :(,0
32141,858796293694648322,@lmjsinger @jaguarsbest @jauregisart to com pena da pats :(,0
32142,858796279564046337,@frrdias1 aaaaa obrigada amor :(,0
32143,858796267178258433,queria :( https://t.co/NhfSn34kso,0
32144,858796260828033027,@Casamento_Nerd Queria ter ido :(,0
32145,858796253680996353,só queria uma mensagem fofa :(,0
32146,858796383561711620,@charleshora :( vc ta seguro migo?,0
32147,858796353626963968,Eu to bem triste de novo :(,0
32148,858796466114113538,"sim :(
vou te chamar no wpp amiga pera ae https://t.co/RPKcYygtar",0
32149,858796460162371585,"@JosethRivas que horrible :(, ver series acostado o dormir",0
32150,858796455556993024,@ss_gaab amiga eu vivo esse drama também :(,0
32151,858796448699342849,@_guiarjonas tô c tanta saudade :(,0
32152,858796441074110466,Tenho que comprar algo p festinha ainda :(,0
32153,858796555704426496,"vc me deu unfollow eu tô muito triste — dei??? ô anjo, me perdoa :( é que tinha muita gente... https://t.co/pq8ARQdLBX",0
32154,858796481519779840,N queria ir embora :(,0
32155,858796641201115136,eu simplesmente bloqueei a vontade de estudar :(,0
32156,858796655868555268,@kindszayn A melhor forma pra você é a gente separado? :(,0
32157,858796648524378112,Que sensação horrivel :(,0
32158,858796744351657984,sentindo me sozinha :(,0
32159,858796740786495488,@mlayy foi a bia :-(,0
32160,858796684423331840,"Eu - isso faz me mal ao coração 
Pai - tu tens coração?  
 RIP :(",0
32161,858796832629157889,tô titi :-( será que você podia me dar seu nuggets?,0
32162,858796827763769350,Tô com sono :(,0
32163,858796922089426945,"você é tão lindo, sik :( https://t.co/CYGdHHH1X3",0
32164,858796886248968193,A nova apareceu nem vou dormi + :(:,0
32165,858796877214613506,@Estherbpereira volta aqui :(,0
32166,858797007925895168,"Queria tanto cortar uma franjinha, mas não combina com o meu rosto. :(",0
32167,858797000719990784,"@_camsilva Ah amiga,eu esqueci de chamar! Achei que não fosse nada demais :(",0
32168,858796991761010688,@crissielcr sou d+ :( onde vc tá?,0
32169,858796984450392064,minseok disse q te ama — ele mentiu :(  https://t.co/gHyy3j6zoD,0
32170,858796973167697920,"@PatoPapao Simplesmente triste :(, mas #GoRed",0
32171,858797097084211200,"@CapitaoCouto Desculpa :( 
Só te trato bem por causa do Thor",0
32172,858797055581581312,@parkbxgum desculpa :( eu vim aqui agora,0
32173,858797178969522178,"@Be_Bassinger Eu conto sim nem vem, você some :( Não pode sumir",0
32174,858797171868659712,amanhã vai fazer 1 mês da pwt :(,0
32175,858797158836961281,tô super confusa entre letras-literatura inglesa (portuguesa junto né se eu fizer br) ou direito.... ah meu deus do céu :(,0
32176,858797152411283457,@GieLeeo É sim more :(,0
32177,858797265842040833,@doctorhswho caralho que dor :(,0
32178,858797249790447617,nao quero estudar :(,0
32179,858797247726837760,fale um pouco sobre seu utt — poxa eu nao consigo :( https://t.co/fIGhPAaM6P,0
32180,858797222611308549,"@flaviabrasil Simm, tá difícil por aqui e eu me alimento bem :(",0
32181,858797213899739136,@anittaftsophia desculpa nenê :(,0
32182,858797349862297601,o vinie ta tão lindinho :(,0
32183,858797336620871680,@nes_mesquita Não me convidaste :(,0
32184,858797329444458496,@thuanny_kelly Só pq eu não tô aí vc vai :(,0
32185,858797325954813952,@arianapoesie te amo pequeno amjo n me trata assim :(,0
32186,858797439255543812,natasha pará needs you — :-( https://t.co/GZulRYsD8r,0
32187,858797436659216384,Aaaa glee me traz mt alegria mas eu tenho q ler meu livro :(,0
32188,858797424646770694,"meus pais indo dar rolê de novo e eu aqui na internet, mais uma vez. que droga não ter amigos em itu, mesmo tendo morado tantos anos aqui :(",0
32189,858797388059873285,@Kutiooz @VexesUHCs o eu EUA :(,0
32190,858797386168123394,"@SRKTitli Bore ho raha :(
tum batao",0
32191,858797524395724800,@wesccola os olhares :( :( tô bem tristona agora,0
32192,858797514274869249,"@mgonagaII Pois é. Queria que Kate tivesse ido ver a peça da Amy também, mas If I Forget ficou mais tempo em cartaz que Rules of Seconds :(",0
32193,858797476912005124,@lixocosmico tadinho do geraldin :(,0
32194,858797581824032768,@limunvotka @AkioET Eu perdi o momento :(,0
32195,858797565021696005,"@emstorniolo Ahh, não vi migo :( desculpaaaa",0
32196,858797692700561412,eu amo o jackj demais não consigo ver ele mal :(,0
32197,858797691207385092,Aí queria tbm :( https://t.co/kDkk1rcXiC,0
32198,858797673029271552,QUERIA SAIR PRA VER ALGUM MACHO GATINHO MAS TA CHOVENDO :( VOU PEGAR UMA SOMBRINHA,0
32199,858797669623484417,bar :-( : b4de7e91-44a2-4226-b0c4-f72e313fbfd0,0
32200,858797756495925249,"@Beatriz_CND KKKKKKKKKKK miga sua lok no domingo eu tenho uma prova super importante, se n fosse isso eu ia :(",0
32201,858797728322793472,@idgafckhoe Não consigo :(,0
32202,858797848124633088,@WONHOGlRL sim :( mas tbm eu nem vejo dms,0
32203,858797832748380160,"Tentando me manter pleno e confiante, mas os dias estão passando e, não sei como vou comprar meu ingresso para a Dangerous Woman Tour :(",0
32204,858797943872262144,"eu nao acredito que eu nao tive uma unica oportunidade de ver este homem ao vivo :(
https://t.co/bJQZkM2NaW",0
32205,858797937509486592,Fico trist quando minha parseragi vai embora :(,0
32206,858797933088604160,aaaaa dor de cabeça :(,0
32207,858797929364107264,@_lokalokaloka hahahaha nem :( ele que instala,0
32208,858797916789645312,"Me arrependi de ter feito chapinha, agr nem da p lavar, já está tarde :(",0
32209,858798011153092609,Eu só queria umas musicinha nova :(,0
32210,858798007541784576,"@MafraJamilly AI, fica assim não :(",0
32211,858798006241505281,eu sou a maior stan do meu gato &gt;:-(,0
32212,858798111791226885,eu queria alguém pra trocar mentions comigo :(,0
32213,858798103167684610,"NÃO! Tá dando merda. :(
#GORED",0
32214,858798094217039873,"ah mano, qq é isso :( #MSI2017 #REDWIN",0
32215,858798087791419398,té mais :(,0
32216,858798127259820033,@MrHenriqueShow Porque tu tens razão :(,0
32217,858798121832390657,@CarolS_soares Que ódio eu gostava de ver quem seguia minhas coisas :(,0
32218,858798171362922497,@regislezz poxa desculpa :(,0
32219,858798158029127689,"byungchan, você é lindo demais :(",0
32220,858798244184436737,@cmanczur Sinto muito :(,0
32221,858798232624918530,"@gabsiq Miga, a fome é tanta que não consegui esperar :( agora tá áspera, que droga",0
32222,858798305039577092,@Cap_________ A @NETatende não me atende :(,0
32223,858798303718379520,Estás a ser falsa lex nem respondes antes de ir dor... — mas eu já respondi :(  https://t.co/UHNCNGjBP0,0
32224,858798293740113923,@camilaonlys :( eu não sou,0
32225,858798367501103106,Fogo João era segredo :( https://t.co/SwFc07B9VQ,0
32226,858798349620826112,@drcaliigari Eu não sabia me coloquei de Boy. Tô bem bolada com esse jogo het que não me deixa nem fazer amizade com os boys :(,0
32227,858798339650973696,@fauxsemblants_ faz inveja mesmo :(,0
32228,858798471645720576,"não acredito que o zé felipe é filho do leonardo, minha vida acabou. :( (não confio no leonardo, desculpa)",0
32229,858798444487602176,"Eu tipo, só quero desenhar :(",0
32230,858798498292137984,Poxa foi rapidinho que ela apareceu :(,0
32231,858798590453567488,"@_israelsilvaa Fds é o  melhor sempre , agr tenho q esperar o próximo :(",0
32232,858798579246403584,@cah_21_ Tentas-te mas não conseguis-te babe :(,0
32233,858798564591378432,Pq nadie me felicita?:(,0
32234,858798693985681408,@proudtwice De saudade :(,0
32235,858798680324886529,"Hahah tenho um monte de amigos q estão no faustao para ver Wan, faz tanto tempo q n a vejo :( ♥",0
32236,858798671525269504,@JoaoCastroSport esse parece que não serve :(,0
32237,858798757193949185,Tomara!! É o que desejo!! Foi uma infelicidade do garoto. :( https://t.co/SCOAu1FP5Y,0
32238,858798734683111425,Queria estar em nilo com o pessoal :(,0
32239,858798868636590081,"@OODDHW Meu deus!! Tomara que passe logo :( Evite claridade, está bem? ;;",0
32240,858798799573196801,no cortei meu dedo dá doendo demais :(,0
32241,858798795307483137,tão linda o amor da minha vida :( https://t.co/8N0fsOMPRL,0
32242,858798943022403584,........... qq ta rolando :(,0
32243,858798925452627968,"Preciso dá minha pistola de cola quente e o Vinícios não devolve, tô brava com isso :( pq já pedi 27363836282637383- vezes",0
32244,858798910944538624,@dontparadise Tadinha :(,0
32245,858799038556229633,@sarasilvafigue1 é bom saber :( https://t.co/axp4U4MGsv,0
32246,858799023343489025,"Pqp agora eu moro de vez em SP, mãe comprou casa la afff :(",0
32247,858799013210054656,@carbells7 eu não te vi :( mas da proxima eu aviso s,0
32248,858799111562289154,@P00DL3 de celular mesmo :(,0
32249,858799091471593473,eu vi aquele filme a cabana tô muito triste :-(,0
32250,858799134735818756,Mas ou chegam em maio ou em junho :(,0
32251,858799130533130241,"Queria demais ver a Livinha hoje, mas eu tá passando mal atrapalhou :(",0
32252,858799195289006082,"@chatshire_ Te invejo, queria ter esse hábito :(",0
32253,858799315711643648,@_mariag99_ Nem sabemos o nome dele :(,0
32254,858799299584548864,KD versão full :( https://t.co/K3yu8ueysE,0
32255,858799296073936896,"Meu denguinho foi trabalhar, a nemmm :(",0
32256,858799267531694080,Dioud tá vacilando muito #RedCanids :(,0
32257,858799322930061312,"@Thiago_Lui Migs vc não foi na adirc :(
Sdds",0
32258,858799392542912512,"@Cap_________ @NETatende Eles pediram os dados do assinante por DM e sumiram (isso na sexta), tá foda
Eu tenho freela pra entregar terça :(",0
32259,858799594892931080,"Como eu queria uma pessoa pra mim ficar trovando fiado, falando merda, compartilhar meme, ai :(",0
32260,858799581106196481,ela fazendo snap chorando mano me doeu mto amo tanto a minha bichinha :( https://t.co/hZMLa2pixj,0
32261,858799559983681536,"Exatamente, o posicionamento tá terrível :( https://t.co/6RUGZSZ74d",0
32262,858799641680371712,Red ta vacilando de mais mano :(,0
32263,858799630791868417,Tô acompanhando esse jogo só pelo tt e agoniada :(,0
32264,858799739936047105,@_tavarezzz Queria ter capacidade intelectual e audiovisual pra produzir essa obra de arte :(,0
32265,858799733170634754,Justin vai no met? — não :( https://t.co/NnFbp1CuvP,0
32266,858799732327632896,".@andreiafranck de saudades tuas e isto começa a complicar! Fazes-me falta :( és lindaa, adoro tudo em ti, nunca mudes bebé ❤️ simpática",0
32267,858799724866019329,Alguém q diga sítios p explicações para matemática pls.  :(,0
32268,858799721296646144,laurinah é tão lindo :(,0
32269,858799849294135296,@jetaimecoups eu não quero incomodar você com isso mi :(,0
32270,858799830952488961,@mlgaldino @pirulaaz para vei :( sou só inocente mesmo,0
32271,858799825860657155,"aí tô amando minhas compras no wish, só falta o dinheiro kkkkk :(",0
32272,858799923411775488,o tempo tá passando rápido demais :(,0
32273,858799910958899200,"@baianolol1 isso que a red abriu 4-0, tenso :(",0
32274,858800030089719809,"Eu fico tão triste com esses bugs que ñ me deixa ver quem citou meus tweets
Serassi a pessoa pensa que ficou no vácuo? 
Gente, desculpa :(",0
32275,858800025513721856,"@drewmuleques então, pena msm :( kkkkkkkkkkkkkkkkkkkkk péssimas",0
32276,858800020690173953,@boas_tamiris Poxa Tamiris :(,0
32277,858799982220128258,@Paulla_Limma pois é :(,0
32278,858799964318834688,meu laurmila ta tao morto... era tao lindo :(,0
32279,858800095466336259,Luan cantando amar nao é pecado versão ao vivo no rio sentadinho aaaaaaa já tô com saudades :(,0
32280,858800094463889408,eu só quero ir pra casa :-(,0
32281,858800071680434176,"@ana_negra é sério, passei uma vida sendo fa desse homem. Aí o cada vira o ápice do chorume. Foi uma desilusão amorosa forte demais :( KKKK",0
32282,858800183496368128,Deus me ilumine a ter um relacionamento tão lindo assim​ :( https://t.co/UPHYYVpaXk,0
32283,858800168300404737,olha To bem triste  :(  meus casais se separando,0
32284,858800283312431104,@coffeeandpaper eu nao lembro de onde vc é :(,0
32285,858800282603581444,@PatoPapao pato papao 1 vídeo a cada um Campeao novo :(,0
32286,858800270888796161,"@brubarrosn Não precisa falar a verdade assim, na cara :(",0
32287,858800265532755968,@chanoeyl oh amiga eu vi mais cedo sofri muito :(,0
32288,858800263892803588,Nunca dei ressaca como essa pqp :(,0
32289,858800254665334785,@Cap_________ @NETatende Tudo fechado por conta do feriado :( eu estava pensando em ir no shopping Curitiba mas parece que vai fechar também,0
32290,858800346965188611,@lucas_flames @pipiucota Tá foda né :(,0
32291,858800343072862212,nao consigo me levar a sério com essa foto do Faustão :(,0
32292,858854407139729408,tô doente :(,0
32293,858806444518510593,"Nappon e Robo deram a alma mas não foi suficiente :(
Sério os 2 estão de parabéns.",0
32294,858808311369609217,Se sentido sozinha :(,0
32295,858808304432295936,@RodKalec quem chegasse no msi ia gnahar uma vaga direta pra sua região? :(,0
32296,858808298564448256,estou tao triste :(,0
32297,858808297952071682,"cara nunca pensei q quase choraria por lol :(
eu qnd gosto do time torço demais, mas ok ganha desses turcos fdp e foco no 2° split
#GORED",0
32298,858808405548564481,Se maio não tiver @Cat_Dealers em SC vou ficar bem chateada. Quero comemorar meu aniversário :(,0
32299,858808396362940418,"O problema da red nesse jogo foi os drags que a DW pegou, o dioud e o tockers trollando um tequinho, e o brtt apagado no game... :( sad",0
32300,858808497118564352,mas é tão difícil :-(,0
32301,858808486775459840,"alguém me leva pra lanchar, estou triste :(",0
32302,858808485319933955,"eu to mto sad, eu tava jurando q a red ia conseguir virar esse jogo, coe :(",0
32303,858808484837683201,@leosantosdantas nossa que merda :(,0
32304,858808483814281217,@HandsomeDeevil Mas eu não fiz nada :(,0
32305,858808483139002368,@Mariomeiqking ai n to aguentando mais vc sendo puta tá. &gt;:(,0
32306,858808479263449090,"@xxxgiovana aaaah :( achei tão massa, queria saber",0
32307,858808477598314496,Quero açaí :(,0
32308,858808580320919552,"@B91JH Eu já sou... #emo. Imagina um filhotinho de cachorro com orelhinhas de coelho, que engraçado. :(",0
32309,858808577833791489,@isathalia Eu tive que assistir a cena pausando porque eu não aguentava ver ela assim :(,0
32310,858808573870174209,Ngm quer ser minha amiguinha :(,0
32311,858808567540965381,Ninguém me gira dessa peniti :(,0
32312,858808558934261760,@Whanbulance eu to chorando demais :(,0
32313,858808659215888384,to com medo de pedir a minha mãe p me levar na festa da mnh amg e ela flr q n vai me levar pq tá chovendo. n quero gstr dinheiro com uber :(,0
32314,858808657827508224,o mundo é mais feliz só por causa da sua existência — o que você ta querendo em :-( https://t.co/VuzYIW7zVC,0
32315,858808636163977216,Ahh man.. Red está fora do msi :( #Gored #ForçaRed,0
32316,858808753377955841,@cyllborg não tenho :(,0
32317,858808725511000069,@motorixta verdade mas quem tem tempo ultimamente né :(,0
32318,858808841055739905,"Sabemos que a RED se esforçou e tal, mas é impossível negar que é uma barra toda vez nossos times BRs caírem pros outros países em camps :(",0
32319,858808836181897218,"Enfim.... Obrigada por tudo, você vai ta sempre no meu coraçãozinho.. :( te amo ""xuxu""",0
32320,858808835863175169,"@caju_sz @brttOficial @tockerslol @nappon_ @robolol1 @Dioudlol Poxa caju, SMP q o brtt pega cait ele perde :(, fala… https://t.co/f3pnzZlPu2",0
32321,858808829928230912,@disturst isso não é um defeito :(,0
32322,858808824718921730,@_pottter @chxrliebjr Eu sou ágata :(,0
32323,858808820742721536,Essa torcida desanimada só desanima mais ainda os caras :(,0
32324,858808926120402944,qria um tabaquinho :(,0
32325,858808912442777604,"Jogaram muito bem Red, mesmo esse jogo não valendo mais nada espero que deêm um show :( #GoRed #MSI2017",0
32326,858808912069484544,@omgkarlao so nega as coisas pra mim :(,0
32327,858809011260596229,"@nbadasmeninas Bah, é tão triste ver ele não dar certo com o Clippers :(",0
32328,858809005824761856,@williangordox tao fora :(,0
32329,858809090172170243,@dudafvf keria q você tivesse na terra da pitu comigo :/ :(,0
32330,858809081590665216,"@nobiebermodel Tbm, mas aquele gank 2x2 no top deu mt ruim :( se n tivesse acontecido tbm seria win",0
32331,858809067149635585,@1tchutchuco_ tem uma tropa pegando meu avata novatos sabe ai fico triste :( malditos n pude preve seus movimento,0
32332,858809056026406912,@Wearegiven Ele não tava 100% :(,0
32333,858809050678603777,@baianolol1 Ficaram emocionados :(,0
32334,858809158749081602,Queria :( https://t.co/zkilpyjSPC,0
32335,858809237308362753,@williangordox Igual vc na md5 gordão :(,0
32336,858809234498170883,@hxwsa Ai amor :(,0
32337,858809233424470017,@allons_me @SeriesBrasil pois é :(,0
32338,858809222594785280,@rubenjpvieira Acho bom ela adiar o disco e lançar algo melhor como first single :(,0
32339,858809353251553280,SÓ A MIM É QUE NÃO MANDAM :( https://t.co/ktnIR3dDfQ,0
